Cpd_Id	Name	InChIKey	Smiles	DataSet	CpdClass
CHEMBL4571341	CHEMBL4571341	AOCSOWXEGDBAIH-CYTLCNBWSA-N	C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccnc5)cc4)CC3)cc2)O1	SmoAnta	SmoAnta
CHEMBL4169989	CHEMBL4169989	SUIOHPLKNWRVGJ-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC(C)(C)O)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL4644469	CHEMBL4644469	ZPTFDKZRWABHBL-UHFFFAOYSA-N	CN(C(=O)c1ccc(C#N)cc1)C1CCN(C(=O)c2ccccc2Nc2ccnn2C)CC1	SmoAnta	SmoAnta
CHEMBL557518	CHEMBL557518	JGLSXUYFUCPQGV-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccncc2)c1	SmoAnta	SmoAnta
CHEMBL4551454	CHEMBL4551454	FMWWQNWAKUGFAD-ZDUSSCGKSA-N	C[C@H]1CN(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta
CHEMBL4168517	CHEMBL4168517	XFNCXUNIPWDPIS-UHFFFAOYSA-N	Cc1ccc(-c2cc3c(N4CCC(C(=O)NC(C)c5ccccc5)CC4)nccn3n2)cc1C	SmoAnta	SmoAnta
CHEMBL4647112	CHEMBL4647112	JUUPOXCCHOFKNI-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2ccccc2Nc2ccc(-c3ccccc3)cc2)CC1	SmoAnta	SmoAnta
CHEMBL495579	CHEMBL495579	ZCBPOKGVMMAGFY-UHFFFAOYSA-N	N#Cc1ccc(C2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1	SmoAnta	SmoAnta
CHEMBL497218	CHEMBL497218	AOFZFQXTMXXBDW-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(C(=O)O)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL3604615	CHEMBL3604615	GZUQPOFBGVLSQM-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)c4cccc(F)c4)c3)cc2s1	SmoAnta	SmoAnta
CHEMBL2152379	CHEMBL2152379	VTIGBNHBOYANTF-ZMMOYELXSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccc(F)cc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta
CHEMBL2152373	CHEMBL2152373	UQVOPKWUIIYHLT-BQIDRLATSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)O[C@H](c2ccccc2)CNC1=O)NCc1cccc(Cl)c1	SmoAnta	SmoAnta
CHEMBL497217	CHEMBL497217	MFFKXBCWGKLRSA-UHFFFAOYSA-N	COC(=O)c1ccc(Cc2nnc(N3CCN(c4ccc(C#N)cn4)CC3)c3ccccc23)cc1	SmoAnta	SmoAnta
CHEMBL497820	CHEMBL497820	SACCJQYKNINQME-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3ncc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL516370	CHEMBL516370	FZGJOQIUVBVNBJ-UHFFFAOYSA-N	COc1ccc(-c2ccc(C(F)(F)F)cc2)c(C(=O)Nc2ccc3c(c2)CC(NCc2ccccn2)C3)c1	SmoAnta	SmoAnta
CHEMBL2152375	CHEMBL2152375	RTDDGSNRJAMSBI-BQIDRLATSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](C2CCCCC2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta
CHEMBL2152357	CHEMBL2152357	KADPCUBFZUHNFS-BQIDRLATSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta
CHEMBL142450	CHEMBL142450	JKHYOWBRQRJSTQ-NRFANRHFSA-N	COC(=O)N[C@H]1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(C(F)(F)F)cc3)cc2C1	SmoAnta	SmoAnta
CHEMBL4171838	CHEMBL4171838	MPTILXYZFCMZHW-UHFFFAOYSA-N	CCNC(=O)C1CCN(c2nnc(-n3cccc3CNc3ccc(C)cc3)s2)CC1	SmoAnta	SmoAnta
CHEMBL4456292	CHEMBL4456292	NQRIIPNJULINMV-NQVJXQQZSA-N	COc1cccc(C(=O)Nc2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1	SmoAnta	SmoAnta
CHEMBL2152362	CHEMBL2152362	CGQFZMGRUMZRJD-BRSWAKDMSA-N	O=C(C[C@@H]1C/C=C/C[C@H](Cc2ccccc2)C(=O)N[C@H](c2ccccc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta
CHEMBL550191	CHEMBL550191	RDPYZNMGINLHJE-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ncccn2)c1	SmoAnta	SmoAnta
CHEMBL4632758	CHEMBL4632758	NNTRWHBIVTUJEX-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2ccccc2Nc2ccc(C#N)cc2)CC1	SmoAnta	SmoAnta
CHEMBL4289866	CHEMBL4289866	XPYARVYNUNOZLN-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OCc4ccccc4)c(OC)c3)coc2c1	SmoAnta	SmoAnta
CHEMBL4279181	CHEMBL4279181	ZMHPYTBAMHMURX-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OCC=C(C)C)c(OC)c3)coc2c1	SmoAnta	SmoAnta
CHEMBL2152371	CHEMBL2152371	BJRLEQBLNKLHFN-ZGCXVMDJSA-N	CC(C)(C)OC(=O)C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O	SmoAnta	SmoAnta
CHEMBL4649551	CHEMBL4649551	QDSKINKQTZSEKY-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2cccnc2Nc2ccccc2)CC1	SmoAnta	SmoAnta
CHEMBL4562945	CHEMBL4562945	UBONKVGSVVVWRS-ZETCQYMHSA-N	C[C@H]1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1c(F)c(F)c(F)c(F)c1F	SmoAnta	SmoAnta
CHEMBL4159684	CHEMBL4159684	QJEVQHLBNHOTDQ-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)N4CCC(O)C4)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL2152361	CHEMBL2152361	ZYUUFTRHRLWMTH-AGDMFGCGSA-N	C[C@H]1C/C=C/C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)OC[C@@H](c2ccccc2)NC1=O	SmoAnta	SmoAnta
CHEMBL2152359	CHEMBL2152359	VHDCLXBXMSVMBZ-MWZGVQAKSA-N	C[C@H]1[C@@H](c2ccccc2)OC(=O)CC/C=C/C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)N1C	SmoAnta	SmoAnta
CHEMBL2152372	CHEMBL2152372	FDSZEPJEHLNGEA-FZQIFAQWSA-N	CN1C[C@@H](c2ccccc2)OC(=O)CC/C=C/C[C@@H](Cc2ccc(Cl)cc2)C1=O	SmoAnta	SmoAnta
CHEMBL4537455	CHEMBL4537455	ZMDJIJCMILVKFE-ZDUSSCGKSA-N	C[C@H]1C(=O)N(C2CCCCC2)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta
CHEMBL4582942	CHEMBL4582942	OWMCWGLUZWJAGM-ZDUSSCGKSA-N	C[C@H]1C(=O)N(Cc2ccc(Cl)cc2)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta
CHEMBL2152376	CHEMBL2152376	UKWNCRJUNWWVSK-SZQTVFEFSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](Cc2ccccc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta
CHEMBL474894	CHEMBL474894	PAMZGVTZBVUZBF-UHFFFAOYSA-N	Cc1ccc(-c2ccc(C(F)(F)F)cc2)c(C(=O)Nc2ccc3c(c2)CC(NCc2ccccn2)C3)c1	SmoAnta	SmoAnta
CHEMBL356310	CHEMBL356310	VFQLHOJNCNGPIK-AREMUKBSSA-N	Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@H](NCc2ccccn2)C3)c1-c1ccc(C(F)(F)F)cc1	SmoAnta	SmoAnta
CHEMBL4633504	CHEMBL4633504	QEKBTRKYCPPRFD-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2ccccc2Nc2ccccc2C#N)CC1	SmoAnta	SmoAnta
413261			COc1cc(OC)c2c(c1Cl)O[C@@]1(CC[C@]3(CC(=O)c4cc(C)ccc4O3)C[C@H]1C)C2=O	PNP	PNP
