Cpd_Id	Name	InChIKey	Smiles	DataSet	CpdClass	ECFC4	ECFP6
CHEMBL4632537	CHEMBL4632537	RZOQFRBYXJSMNW-UHFFFAOYSA-N	COc1ccc(C(=O)N(C)C2CCN(C(=O)c3ccccc3Nc3ccnn3C)CC2)cc1	SmoAnta	SmoAnta	0.151	0.125
CHEMBL3976847	CHEMBL3976847	PGAYHJCRHZFARK-OGWOLHLISA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3nnc(-c4ccnn4C)o3)c1)CC[C@H]2C	SmoAnta	SmoAnta	0.19	0.119
CHEMBL2152380	CHEMBL2152380	QTLBMNJSLGONIJ-ZMMOYELXSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccc(Cl)cc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.151	0.107
CHEMBL2031285	CHEMBL2031285	JQZTVMVURSQPAL-UHFFFAOYSA-N	COc1cc(C(=O)NC(=N)Nc2cccc(NC(=O)c3cn4ccsc4n3)c2)cc(OC)c1OC	SmoAnta	SmoAnta	0.197	0.101
CHEMBL1813099	CHEMBL1813099	XRMMCTRJDOBPAE-FHLIZLRMSA-N	O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@H]2C1	SmoAnta	SmoAnta	0.157	0.108
CHEMBL3262654	CHEMBL3262654	PPCGEPKCGSWYEM-UHFFFAOYSA-N	COCC(=O)Nc1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta	0.192	0.136
CHEMBL4168100	CHEMBL4168100	JNJZUQNREVHUNF-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC4CCCCC4)CC3)s2)cc1	SmoAnta	SmoAnta	0.125	0.133
CHEMBL1813098	CHEMBL1813098	XRMMCTRJDOBPAE-QGTPRVQTSA-N	O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@@H]3C[C@H]3c3ccccc3)C(=O)[C@@H]2C1	SmoAnta	SmoAnta	0.157	0.108
CHEMBL556427	CHEMBL556427	UGDCQBBWTYXMIS-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2cccc(F)c2)c1	SmoAnta	SmoAnta	0.107	0.072
CHEMBL1813097	CHEMBL1813097	XRMMCTRJDOBPAE-JLSDUUJJSA-N	O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1	SmoAnta	SmoAnta	0.157	0.108
CHEMBL3262627	CHEMBL3262627	YSEMUIFELHGCRR-UHFFFAOYSA-N	CCOC(=O)c1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta	0.188	0.123
CHEMBL521900	CHEMBL521900	UWCQBFHABOTGRR-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4cccc(Cl)c4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.13	0.078
CHEMBL550254	CHEMBL550254	MKJZHIURZNDKLM-UHFFFAOYSA-N	CCC(CC)C(=O)NCc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta	0.103	0.076
CHEMBL497436	CHEMBL497436	ISXNBYFYHJAITP-IBGZPJMESA-N	C[C@H]1CN(c2nnc(Cc3ccccc3)c3ccccc23)CCN1c1ccc(C#N)cn1	SmoAnta	SmoAnta	0.116	0.07
CHEMBL497639	CHEMBL497639	AOYORYCIQQUHIQ-LJQANCHMSA-N	C[C@@H]1CN(c2ccc(C#N)cn2)CCN1c1nnc(Cc2ccccc2)c2ccccc12	SmoAnta	SmoAnta	0.116	0.077
CHEMBL3262648	CHEMBL3262648	WSNXJTQLOBSNPD-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)OC5CCCC5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.183	0.124
CHEMBL4645447	CHEMBL4645447	KEGXJTSISFZBCK-UHFFFAOYSA-N	COc1ccc(Nc2ccccc2C(=O)N2CCC(N(C)C(=O)c3ccc(F)cc3C(F)(F)F)CC2)cc1	SmoAnta	SmoAnta	0.154	0.11
CHEMBL496014	CHEMBL496014	FCTUWPXBMWNCFN-UHFFFAOYSA-N	c1ccc(Cc2nnc(N3CCN(c4ccccn4)CC3)c3ccccc23)cc1	SmoAnta	SmoAnta	0.1	0.054
CHEMBL3262633	CHEMBL3262633	OCCVBKOCPRWKIU-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N5CCOCC5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.175	0.128
CHEMBL3604617	CHEMBL3604617	YJSDITZISOKGAR-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)c4ccc(C)cc4)c3)cc2s1	SmoAnta	SmoAnta	0.176	0.119
CHEMBL4063037	CHEMBL4063037	OWXXWSGLWGSRRH-UHFFFAOYSA-N	O=C(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccc(Br)cc2c1=O	SmoAnta	SmoAnta	0.123	0.065
CHEMBL4284509	CHEMBL4284509	VRQNABVWSDBRCH-UHFFFAOYSA-N	CN(C(=O)c1ccc(B(O)O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.125	0.092
CHEMBL3262653	CHEMBL3262653	FQEXCVFLNODSOS-UHFFFAOYSA-N	CCC(=O)Nc1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta	0.179	0.123
CHEMBL550661	CHEMBL550661	ISYLLTDRYOOVEA-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccccc2F)c1	SmoAnta	SmoAnta	0.099	0.081
CHEMBL563992	CHEMBL563992	MJTQBEDSIXELDP-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C)cc2)c1	SmoAnta	SmoAnta	0.129	0.108
CHEMBL2031286	CHEMBL2031286	RXXFRHDYIHRLSF-UHFFFAOYSA-N	COc1cc(C(=O)NC(=N)Nc2cccc(-n3ccc4ccccc43)c2)cc(OC)c1OC	SmoAnta	SmoAnta	0.196	0.093
CHEMBL3262651	CHEMBL3262651	TUNZLIIQCKXKEA-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(CN5CCOCC5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.17	0.105
CHEMBL4471156	CHEMBL4471156	OKOUKECKRSIQIW-SHQCIBLASA-N	C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(N)cc4)CC3)cc2)O1	SmoAnta	SmoAnta	0.159	0.118
CHEMBL3604620	CHEMBL3604620	LMMYZDOSQIYPHS-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NCc4ccccc4)c3)cc2s1	SmoAnta	SmoAnta	0.133	0.086
CHEMBL561995	CHEMBL561995	GVWYHIZPCLYUEU-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2c(C)cccc2C)c1	SmoAnta	SmoAnta	0.128	0.09
CHEMBL4171049	CHEMBL4171049	BGYZVKLCNIDUKT-UHFFFAOYSA-N	Cc1oc(-c2cccc(Cl)c2)nc1CN1CCC(C(=O)NC2CCCc3ccccc32)CC1	SmoAnta	SmoAnta	0.156	0.121
CHEMBL3262649	CHEMBL3262649	FIENVSBFZUFAFU-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)Oc5ccccc5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.187	0.124
CHEMBL496603	CHEMBL496603	PZHMWEYKHTVOIV-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(F)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.109	0.05
CHEMBL3948161	CHEMBL3948161	VHNMJYCHZDSMID-ZQATVHPOSA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3ccc(N4C[C@H](C)O[C@H](C)C4)cn3)c1)CC[C@H]2C	SmoAnta	SmoAnta	0.188	0.131
CHEMBL3906154	CHEMBL3906154	BUAQQQXCXVROEG-DFHBCGBQSA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3noc(C)n3)c1)CC[C@H]2C	SmoAnta	SmoAnta	0.201	0.121
CHEMBL3966039	CHEMBL3966039	RUOYEUMJKZIONP-CYBMUJFWSA-N	Cc1c(-c2ccc(C(F)(F)F)cc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.151	0.093
CHEMBL3915704	CHEMBL3915704	REUQIRONFPYTOT-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(Cc3ccccc3)CC2)c1C	SmoAnta	SmoAnta	0.125	0.102
CHEMBL3960935	CHEMBL3960935	LIOVPPURPDQFMB-CYBMUJFWSA-N	Cc1c(-c2ccc(F)cc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.158	0.088
CHEMBL3977460	CHEMBL3977460	MKMMPXPZIKKINZ-CQSZACIVSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(F)c(C#N)c4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta	0.187	0.101
CHEMBL3971008	CHEMBL3971008	GRPLFVZGLYQPHG-XESZBRCGSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(O)CO)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.139	0.084
CHEMBL3938334	CHEMBL3938334	AHQWNOPSANGZRN-JOCHJYFZSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(=O)NCCN4CCN(C)CC4)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.14	0.076
CHEMBL3951798	CHEMBL3951798	WPROSJKCWCTPJV-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(N3CCc4ccccc4C3)CC2)c1C	SmoAnta	SmoAnta	0.132	0.074
CHEMBL3897743	CHEMBL3897743	JQVZWAGDPWSRQH-OAHLLOKOSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.149	0.087
CHEMBL3941852	CHEMBL3941852	LIAFPWINRGOUFU-JOCHJYFZSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(=O)N4CCN(C(C)C)CC4)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.143	0.093
CHEMBL3969729	CHEMBL3969729	UNDROGNUVWOCGV-UHFFFAOYSA-N	Cc1c(-c2ccc(C(C)C)cc2)nnc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1C	SmoAnta	SmoAnta	0.146	0.083
CHEMBL3910002	CHEMBL3910002	BNEJONAXBWWXKD-CQSZACIVSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3ncc(C(=O)O)c(C(F)(F)F)n3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.148	0.097
CHEMBL3916441	CHEMBL3916441	DJIDIHUSPOBXQY-UHFFFAOYSA-N	Cc1c(-c2ccccc2)nnc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1C	SmoAnta	SmoAnta	0.13	0.078
CHEMBL3973278	CHEMBL3973278	SKPQDCCUCGACOU-OAHLLOKOSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(OC)cc4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta	0.197	0.107
CHEMBL3950902	CHEMBL3950902	VTWLMYAQHOTLFJ-QANQIFJLSA-N	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)[C@H]2CC(=O)C=C[C@@H]12	SmoAnta	SmoAnta	0.168	0.119
CHEMBL3913172	CHEMBL3913172	ZBCOVOBWNJSRMN-YKCBXCCJSA-N	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)C2=CC(=O)CC[C@H]21	SmoAnta	SmoAnta	0.184	0.159
CHEMBL3979853	CHEMBL3979853	SUKVSGKOIMEXGX-XVPKGPJRSA-N	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)[C@H]2CC(O)CC[C@H]21	SmoAnta	SmoAnta	0.152	0.113
CHEMBL3906243	CHEMBL3906243	GNPQEIGPKGMXKY-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(N3Cc4ccccc4C3)CC2)c1C	SmoAnta	SmoAnta	0.135	0.086
CHEMBL3934007	CHEMBL3934007	UQRFQYRVYFKNLW-UHFFFAOYSA-N	Cc1nc(Cc2nnc(N3CCN(c4ccc(C(F)(F)F)cn4)CC3)c(C)c2C)no1	SmoAnta	SmoAnta	0.143	0.081
CHEMBL3892588	CHEMBL3892588	MGIMZOSALMVRPI-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(C#N)(c3ccc(C(C)(C)O)cn3)CC2)c1C	SmoAnta	SmoAnta	0.159	0.101
CHEMBL3959511	CHEMBL3959511	BRDQCZVOORYBQS-UHFFFAOYSA-N	CCCCOC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(C(C)C)cc4)c(C)c3C)CC2)cc1C(F)(F)F	SmoAnta	SmoAnta	0.156	0.099
CHEMBL3981990	CHEMBL3981990	QHYINPMHPSJHOL-CYBMUJFWSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(F)c(Cl)c4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta	0.207	0.126
CHEMBL3944445	CHEMBL3944445	JDHHLKZLNWGAAV-INIZCTEOSA-N	COC(=O)c1cnc(N2CCN(c3nnc(Cc4ccccc4)c(C)c3C)C[C@@H]2C)cn1	SmoAnta	SmoAnta	0.169	0.099
CHEMBL3958236	CHEMBL3958236	BICVVNYZNHJZPZ-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(c3nc4ncccc4[nH]3)CC2)c1C	SmoAnta	SmoAnta	0.142	0.071
CHEMBL3919359	CHEMBL3919359	NSEMGRHHSHKGNG-LJQANCHMSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccccc4-c4ccccc4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta	0.175	0.117
CHEMBL3906764	CHEMBL3906764	IPYHGTQGYJQMOA-UHFFFAOYSA-N	COC(=O)c1cnc(N2CCC(c3nnc(Cc4ccccc4)c(C)c3C)CC2)cn1	SmoAnta	SmoAnta	0.163	0.103
CHEMBL3890551	CHEMBL3890551	FPOARNGOMVMKNX-RLVOKJKJSA-N	CC(=O)Nc1nc2c(s1)C[C@@H]1[C@H](C2)[C@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)CC[C@H]1C	SmoAnta	SmoAnta	0.172	0.11
CHEMBL3955601	CHEMBL3955601	ACGRNOUTQGLSMF-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(C)(c3nc4ncccc4[nH]3)CC2)c1C	SmoAnta	SmoAnta	0.162	0.086
CHEMBL3967640	CHEMBL3967640	XQENYCWPJSUPCZ-CQSZACIVSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(C(F)(F)F)cc4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta	0.17	0.105
CHEMBL3896503	CHEMBL3896503	QQDFLNQCKPEAOT-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(c3ncc(Cl)[nH]3)CC2)c1C	SmoAnta	SmoAnta	0.16	0.092
CHEMBL3938550	CHEMBL3938550	MCMYHVXDLUYIPY-OAHLLOKOSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cncc(C(N)=O)n3)[C@H](C)C2)c1C	SmoAnta	SmoAnta	0.149	0.099
CHEMBL3959631	CHEMBL3959631	AAUUNSQBGGSYMB-RLVOKJKJSA-N	Cc1nc2c(s1)C[C@@H]1[C@H](C2)[C@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)CC[C@H]1C	SmoAnta	SmoAnta	0.181	0.119
CHEMBL3909304	CHEMBL3909304	HKUGMAKDLSHOLT-XKPFWTEKSA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1cccc(-c3ccc(OC(F)(F)F)cc3)c1C)CC[C@H]2C	SmoAnta	SmoAnta	0.163	0.088
CHEMBL1209315	CHEMBL1209315	DZGXRDBKXVINBB-MRXNPFEDSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ncco2)c2ccccc12	SmoAnta	SmoAnta	0.127	0.086
CHEMBL1209317	CHEMBL1209317	WGLCZDHOKCESPF-GOSISDBHSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(N2C=CC=CN2)c2ccccc12	SmoAnta	SmoAnta	0.111	0.098
CHEMBL1209134	CHEMBL1209134	ZYXQNFFWVWSSOK-GOSISDBHSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C(=O)O)cc2)c2ccccc12	SmoAnta	SmoAnta	0.127	0.081
CHEMBL1209316	CHEMBL1209316	FVCGGSFOMIGHEE-QGZVFWFLSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-n2ccnc2)c2ccccc12	SmoAnta	SmoAnta	0.113	0.09
CHEMBL1209378	CHEMBL1209378	FYULLKIZSXNYGE-QGZVFWFLSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2cncnc2)c2ccccc12	SmoAnta	SmoAnta	0.118	0.104
CHEMBL4293519	CHEMBL4293519	XINIIKIEWBDZRW-UHFFFAOYSA-N	CN(C(=O)c1ccccc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.123	0.096
CHEMBL366255	CHEMBL366255	SWSRBEFGWBCERT-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1	SmoAnta	SmoAnta	0.136	0.097
CHEMBL4161601	CHEMBL4161601	YCCULQLBJFSHOY-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC(C)C)CC3)s2)cc1	SmoAnta	SmoAnta	0.146	0.128
CHEMBL474892	CHEMBL474892	BDOBNHGYFGVFDD-HSZRJFAPSA-N	Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@H](NCc2nccs2)C3)c1-c1ccc(C(F)(F)F)cc1	SmoAnta	SmoAnta	0.136	0.092
CHEMBL1813112	CHEMBL1813112	KKLDDEYDXMGNQG-OBZNHSRCSA-N	C[C@]12CN(C(=O)Nc3ccccc3-c3ccccc3)CCN1C(=O)N([C@H]1C[C@@H]1c1ccccc1)C2=O	SmoAnta	SmoAnta	0.142	0.104
CHEMBL568916	CHEMBL568916	AGEHOAYDTWSQIS-UHFFFAOYSA-N	CCCCC(=O)NCc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta	0.097	0.067
CHEMBL559001	CHEMBL559001	KTKJQWUBDBEZQM-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(Cl)cc2)c1	SmoAnta	SmoAnta	0.114	0.107
CHEMBL3262637	CHEMBL3262637	FKALEJGAFADACH-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N5CCC(O)CC5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.173	0.127
CHEMBL4175623	CHEMBL4175623	RRMOZVLBZWVIND-UHFFFAOYSA-N	O=C(Nc1cccc(N2CCCN(Cc3ccc(F)c(F)c3)C2=O)c1)OCc1ccccc1	SmoAnta	SmoAnta	0.136	0.074
CHEMBL1600636	CHEMBL1600636	NWLFBAVHHJECNF-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC(C)C)CC3)s2)cc1	SmoAnta	SmoAnta	0.148	0.122
CHEMBL4215992	CHEMBL4215992	MIRIRXFJHRSWCL-UHFFFAOYSA-N	Cc1cc(-c2ncc(CNC(=O)c3ccc4c(c3)[nH]c3ccccc34)cc2C#N)ccn1	SmoAnta	SmoAnta	0.13	0.082
CHEMBL522241	CHEMBL522241	HHXPOXSFJXKWIY-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(C(F)(F)F)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.105	0.056
CHEMBL551932	CHEMBL551932	ZMTBBWOKUQUMRJ-UHFFFAOYSA-N	CCCN(CCC)C(=O)N(C)Cc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta	0.105	0.083
CHEMBL3259848	CHEMBL3259848	LNMZZUPEAKKHLB-UHFFFAOYSA-N	CCNC(=O)c1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta	0.179	0.106
CHEMBL521558	CHEMBL521558	NTZIYOUDVSCPRE-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.101	0.058
CHEMBL4641704	CHEMBL4641704	AWSDDUNNGCDAHC-UHFFFAOYSA-N	CN(C(=O)c1ccc(C(F)(F)F)cc1)C1CCN(C(=O)c2ccccc2Nc2ccnn2C)CC1	SmoAnta	SmoAnta	0.12	0.108
CHEMBL551873	CHEMBL551873	DPEPZVLAZVAKBK-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C(C)=O)cc2)c1	SmoAnta	SmoAnta	0.11	0.082
CHEMBL4290843	CHEMBL4290843	DNOPEPQGOQOIGR-UHFFFAOYSA-N	CN(C)c1ccc(C(=O)N(C)C2CCN(c3nnc(-c4ccnn4C)c4ccccc34)CC2)cc1	SmoAnta	SmoAnta	0.139	0.094
CHEMBL515245	CHEMBL515245	VHIQFTOKJVJIJC-UHFFFAOYSA-N	O=C(Nc1ccc2c(c1)CC(NCc1ccccn1)C2)c1ccccc1-c1ccccc1	SmoAnta	SmoAnta	0.115	0.077
CHEMBL3262638	CHEMBL3262638	BTAYCTVTHRDDIF-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N5CC(C)NC(C)C5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.194	0.132
CHEMBL498017	CHEMBL498017	UHDWNJLWTHGBCP-UHFFFAOYSA-N	N#Cc1ccc(N2CCC(c3cn(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.106	0.088
CHEMBL4450803	CHEMBL4450803	FNMNZBMGWFGLHS-QMMMGPOBSA-N	C[C@H]1C(=O)N(c2c(F)c(F)c(F)c(F)c2F)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta	0.161	0.145
CHEMBL4284830	CHEMBL4284830	KPJYOHUNPRHGGZ-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.129	0.094
CHEMBL4173721	CHEMBL4173721	SSSCMBMMNBOAGG-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC4CC4)CC3)s2)cc1	SmoAnta	SmoAnta	0.13	0.127
CHEMBL1813100	CHEMBL1813100	XRMMCTRJDOBPAE-BMGDILEWSA-N	O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@@H]3C[C@H]3c3ccccc3)C(=O)[C@H]2C1	SmoAnta	SmoAnta	0.157	0.108
CHEMBL497209	CHEMBL497209	QJUIBOLEMOFYRT-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccoc34)CC2)nc1	SmoAnta	SmoAnta	0.11	0.07
CHEMBL4294637	CHEMBL4294637	GHRIZTMMUUWAOM-UHFFFAOYSA-N	CN(C(=O)c1ccc(OCc2ccccc2)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.126	0.093
CHEMBL4474558	CHEMBL4474558	FJGFWLNGWOUFRZ-UHFFFAOYSA-N	Cc1ccc(NCc2c(-c3nnc(N4CCC(C(=O)NC5CCCCC5C)CC4)s3)cnn2C)nc1	SmoAnta	SmoAnta	0.156	0.132
CHEMBL559874	CHEMBL559874	CHSJMBVVQLTUEE-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C(=O)OC(C)(C)C)cc2)c1	SmoAnta	SmoAnta	0.117	0.085
CHEMBL3262652	CHEMBL3262652	AFXGOPWFLDYHAG-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(NC(=O)C(F)(F)F)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.167	0.113
CHEMBL2031079	CHEMBL2031079	WKQVFBAJWKTIBM-UHFFFAOYSA-N	COc1cc(C(=O)NC(=S)Nc2ccc(C)c(C(=O)Nc3ccccc3)c2)cc(OC)c1OC	SmoAnta	SmoAnta	0.219	0.107
CHEMBL557448	CHEMBL557448	MXEBAZXWGCNURF-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2cccnc2)c1	SmoAnta	SmoAnta	0.093	0.074
CHEMBL254129	CHEMBL254129	QASFUMOKHFSJGL-LAFRSMQTSA-N	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C	SmoAnta	SmoAnta	0.137	0.097
CHEMBL4646599	CHEMBL4646599	ZURYVCJOLFOBMS-UHFFFAOYSA-N	CC(=O)c1ccc(C(=O)N(C)C2CCN(C(=O)c3ccccc3Nc3ccnn3C)CC2)cc1	SmoAnta	SmoAnta	0.128	0.11
CHEMBL4286296	CHEMBL4286296	DYLOGMITWFWTCN-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(Cl)c3ccccc23)CC1	SmoAnta	SmoAnta	0.148	0.112
CHEMBL4279209	CHEMBL4279209	NDBGYBOAWIXPJO-UHFFFAOYSA-N	CN(C(=O)c1ccc(N)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.129	0.094
CHEMBL4455409	CHEMBL4455409	PDECSLMLDDIEBN-MYVCOICNSA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccccc5O)cc4)CC3)cc2)O1	SmoAnta	SmoAnta	0.155	0.117
